30.1412424005,
0.6996593400,0
0.6996593400,0.01
0.6996593400,0.02
0.6996593400,0.03
0.6996593400,0.04
0.6996593400,0.05
0.6996593400,0.06
0.6996593400,0.07
0.6996593400,0.08
0.6996593400,0.09
0.6996593400,0.1
0.6996593400,0.11
0.6996593400,0.12
0.6996593400,0.13
0.6996593400,0.14
0.6996593400,0.15
0.6996593400,0.16
0.6996593400,0.17
0.6996593400,0.18
0.6996593400,0.19
0.6996593400,0.2
0.6996593400,0.21
0.6996593400,0.22
0.6996593400,0.23
0.6996593400,0.24
0.6996593400,0.25
0.6996593400,0.26
0.6996593400,0.27
0.6996593400,0.28
0.6996593400,0.29
0.6996593400,0.3
0.6996593400,0.31
0.6996593400,0.32
0.6996593400,0.33
0.6996593400,0.34
0.6996593400,0.35
0.6996593400,0.36
0.6996593400,0.37
0.6996593400,0.38
0.6996593400,0.39
0.6996593400,0.4
0.6996593400,0.41
0.6996593400,0.42
0.6996593400,0.43
0.6996593400,0.44
0.6996593400,0.45
0.6996593400,0.46
0.6996593400,0.47
0.6996593400,0.48
0.6996593400,0.49
0.6996593400,0.5
0.6996593400,0.51
0.6996593400,0.52
0.6996593400,0.53
0.6996593400,0.54
0.6996593400,0.55
0.6996593400,0.56
0.6996593400,0.57
0.6996593400,0.58
0.6996593400,0.59
0.6996593400,0.6
0.6996593400,0.61
0.6996593400,0.62
0.6996593400,0.63
0.6996593400,0.64
0.6996593400,0.65
0.6996593400,0.66
0.6996593400,0.67
0.6996593400,0.68
0.6996593400,0.69
0.6996593400,0.7
0.6996593400,0.71
0.6996593400,0.72
0.6996593400,0.73
0.6996593400,0.74
0.6996593400,0.75
0.6996593400,0.76
0.6996593400,0.77
0.6996593400,0.78
0.6996593400,0.79
0.6996593400,0.8
0.6996593400,0.81
0.6996593400,0.82
0.6996593400,0.83
0.6996593400,0.84
0.6996593400,0.85
0.6996593400,0.86
0.6996593400,0.87
0.6996593400,0.88
0.6996593400,0.89
0.6996593400,0.9
0.6996593400,0.91
0.6996593400,0.92
0.6996593400,0.93
0.6996593400,0.94
0.6996593400,0.95
0.6996593400,0.96
0.6996593400,0.97
0.6996593400,0.98
0.6996593400,0.99
0.7027137300,1
0.7027137300,1.01
0.7027137300,1.02
0.7027137300,1.03
0.7027137300,1.04
0.7027137300,1.05
0.7027137300,1.06
0.7027137300,1.07
0.7027137300,1.08
0.7027137300,1.09
0.7027137300,1.1
0.7027137300,1.11
0.7027137300,1.12
0.7027137300,1.13
0.7027137300,1.14
0.7027137300,1.15
0.7027137300,1.16
0.7027137300,1.17
0.7027137300,1.18
0.7027137300,1.19
0.7027137300,1.2
0.7027137300,1.21
0.7027137300,1.22
0.7027137300,1.23
0.7027137300,1.24
0.7027137300,1.25
0.7027137300,1.26
0.7027137300,1.27
0.7027137300,1.28
0.7027137300,1.29
0.7027137300,1.3
0.7027137300,1.31
0.7027137300,1.32
0.7027137300,1.33
0.7027137300,1.34
0.7027137300,1.35
0.7027137300,1.36
0.7027137300,1.37
0.7027137300,1.38
0.7027137300,1.39
0.7027137300,1.4
0.7027137300,1.41
0.7027137300,1.42
0.7027137300,1.43
0.7027137300,1.44
0.7027137300,1.45
0.7027137300,1.46
0.7027137300,1.47
0.7027137300,1.48
0.7027137300,1.49
0.7027137300,1.5
0.7027137300,1.51
0.7027137300,1.52
0.7027137300,1.53
0.7027137300,1.54
0.7027137300,1.55
0.7027137300,1.56
0.7027137300,1.57
0.7027137300,1.58
0.7027137300,1.59
