0.3077335000,0.0
0.3077335000,1.0
0.3000936600,2.0
0.2887989600,3.0
0.2305605600,4.0
0.2305605600,5.0
0.2305605600,6.0
0.2305605600,7.0
0.2305605600,8.0
0.2305605600,9.0
0.2305605600,10.0
0.2305605600,11.0
0.2305605600,12.0
0.2305605600,13.0
0.2305605600,14.0
0.2305605600,15.0
0.2305605600,16.0
0.2305605600,17.0
0.2305605600,18.0
0.2305605600,19.0
0.2305605600,20.0
0.2305605600,21.0
0.2305605600,22.0
0.2305605600,23.0
0.2305605600,24.0
0.2305605600,25.0
0.2305605600,26.0
0.2305605600,27.0
0.2305605600,28.0
0.2305605600,29.0
0.2305605600,30.0
0.2305605600,31.0
0.2305605600,32.0
0.2305605600,33.0
0.2305605600,34.0
0.2305605600,35.0
0.2305605600,36.0
0.2305605600,37.0
0.2305605600,38.0
0.2305605600,39.0
0.2305605600,40.0
0.2305605600,41.0
0.2305605600,42.0
0.2305605600,43.0
0.2305605600,44.0
0.2305605600,45.0
0.2305605600,46.0
0.2305605600,47.0
0.2305605600,48.0
0.2305605600,49.0
0.2305605600,50.0
0.2305605600,51.0
0.2305605600,52.0
0.2305605600,53.0
0.2305605600,54.0
0.2305605600,55.0
0.2305605600,56.0
0.2305605600,57.0
0.2305605600,58.0
0.2305605600,59.0
0.2305605600,60.0
0.2305605600,61.0
0.2305605600,62.0
0.2305605600,63.0
0.2305605600,64.0
0.2305605600,65.0
0.2305605600,66.0
0.2305605600,67.0
0.2305605600,68.0
0.2305605600,69.0
0.2305605600,70.0
0.2305605600,71.0
0.2305605600,72.0
0.2305605600,73.0
0.2305605600,74.0
0.2305605600,75.0
0.2305605600,76.0
0.2305605600,77.0
0.2305605600,78.0
0.2305605600,79.0
0.2305605600,80.0
0.2305605600,81.0
0.2305605600,82.0
0.2305605600,83.0
0.2305605600,84.0
0.2305605600,85.0
0.2305605600,86.0
0.2305605600,87.0
0.2305605600,88.0
0.2305605600,89.0
0.2305605600,90.0
0.2305605600,91.0
0.2305605600,92.0
0.2305605600,93.0
0.2305605600,94.0
0.2305605600,95.0
0.2305605600,96.0
0.2305605600,97.0
0.2305605600,98.0
0.2305605600,99.0
0.2305605600,100.0
0.2305605600,101.0
0.2305605600,102.0
0.2305605600,103.0
0.2305605600,104.0
0.2305605600,105.0
0.2305605600,106.0
0.2305605600,107.0
0.2305605600,108.0
0.2305605600,109.0
0.2305605600,110.0
0.2305605600,111.0
0.2305605600,112.0
0.2305605600,113.0
0.2305605600,114.0
0.2305605600,115.0
0.2305605600,116.0
0.2305605600,117.0
0.2305605600,118.0
0.2305605600,119.0
0.2305605600,120.0
0.2305605600,121.0
0.2305605600,122.0
0.2305605600,123.0
0.2305605600,124.0
0.2305605600,125.0
0.2305605600,126.0
0.2305605600,127.0
0.2305605600,128.0
0.2305605600,129.0
0.2305605600,130.0
0.2305605600,131.0
0.2305605600,132.0
0.2305605600,133.0
0.2305605600,134.0
0.2305605600,135.0
0.2305605600,136.0
0.2305605600,137.0
0.2305605600,138.0
0.2305605600,139.0
0.2305605600,140.0
0.2305605600,141.0
0.2305605600,142.0
0.2305605600,143.0
0.2305605600,144.0
0.2305605600,145.0
0.2305605600,146.0
0.2305605600,147.0
0.2305605600,148.0
0.2305605600,149.0
0.2305605600,150.0
0.2305605600,151.0
0.2305605600,152.0
0.2305605600,153.0
0.2305605600,154.0
0.2305605600,155.0
0.2305605600,156.0
0.2305605600,157.0
0.2305605600,158.0
0.2305605600,159.0
0.2305605600,160.0
0.2305605600,161.0
0.2305605600,162.0
0.2305605600,163.0
0.2305605600,164.0
0.2305605600,165.0
0.2305605600,166.0
0.2305605600,167.0
0.2305605600,168.0
0.2305605600,169.0
0.2305605600,170.0
0.2305605600,171.0
0.2305605600,172.0
0.2305605600,173.0
0.2305605600,174.0
0.2305605600,175.0
0.2305605600,176.0
0.2305605600,177.0
0.2305605600,178.0
0.2305605600,179.0
0.2305605600,180.0
0.2305605600,181.0
0.2305605600,182.0
0.2305605600,183.0
0.2305605600,184.0
0.2305605600,185.0
0.2305605600,186.0
0.2305605600,187.0
0.2305605600,188.0
0.2305605600,189.0
0.2305605600,190.0
0.2305605600,191.0
0.2305605600,192.0
0.2305605600,193.0
0.2305605600,194.0
0.2305605600,195.0
0.2305605600,196.0
0.2305605600,197.0
0.2305605600,198.0
0.2305605600,199.0
0.2305605600,200.0
